requester_code,requester_name,district,city,blood_group,required_units,radius_km,alternative_count,best_distance_km,best_BBRI,best_score,alternative_available
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,A+,5,50,5,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,A-,5,50,1,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,B+,5,50,5,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,B-,5,50,4,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,O+,5,50,5,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,O-,5,50,2,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,AB+,5,50,5,1.496889702549722,2.1951492742862566,98.03418599196004,1
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,AB-,5,50,1,1.496889702549722,2.1951492742862566,98.03418599196004,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,A+,5,50,1,0.0927364403541747,19.562014490045662,93.07910577620068,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,A-,5,50,0,,,,0
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,B+,5,50,1,0.0927364403541747,19.562014490045662,93.07910577620068,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,B-,5,50,0,,,,0
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,O+,5,50,1,0.0927364403541747,19.562014490045662,93.07910577620068,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,O-,5,50,1,0.0927364403541747,19.562014490045662,93.07910577620068,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,AB+,5,50,1,0.0927364403541747,19.562014490045662,93.07910577620068,1
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,AB-,5,50,0,,,,0
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,A+,5,50,0,,,,0
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,A-,5,50,0,,,,0
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,B+,5,50,1,1.9555866704934053,28.3019999780372,88.52983067129226,1
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,B-,5,50,1,1.9555866704934053,28.3019999780372,88.52983067129226,1
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,O+,5,50,1,1.9555866704934053,28.3019999780372,88.52983067129226,1
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,O-,5,50,0,,,,0
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,AB+,5,50,1,1.9555866704934053,28.3019999780372,88.52983067129226,1
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,AB-,5,50,0,,,,0
27109,District General Hospital Blood Bank Satara,Satara,Satara,A+,5,50,3,3.5622369075250613,21.120342571455872,89.7580905739704,1
27109,District General Hospital Blood Bank Satara,Satara,Satara,A-,5,50,0,,,,0
27109,District General Hospital Blood Bank Satara,Satara,Satara,B+,5,50,3,3.5622369075250613,21.120342571455872,89.7580905739704,1
27109,District General Hospital Blood Bank Satara,Satara,Satara,B-,5,50,0,,,,0
27109,District General Hospital Blood Bank Satara,Satara,Satara,O+,5,50,3,3.5622369075250613,21.120342571455872,89.7580905739704,1
27109,District General Hospital Blood Bank Satara,Satara,Satara,O-,5,50,0,,,,0
27109,District General Hospital Blood Bank Satara,Satara,Satara,AB+,5,50,3,3.5622369075250613,21.120342571455872,89.7580905739704,1
27109,District General Hospital Blood Bank Satara,Satara,Satara,AB-,5,50,0,,,,0
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,A+,5,50,2,38.99117695980588,20.609495420209008,61.59373503508214,1
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,A-,5,50,0,,,,0
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,B+,5,50,2,38.99117695980588,20.609495420209008,61.59373503508214,1
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,B-,5,50,0,,,,0
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,O+,5,50,2,38.99117695980588,20.609495420209008,61.59373503508214,1
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,O-,5,50,0,,,,0
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,AB+,5,50,2,38.99117695980588,20.609495420209008,61.59373503508214,1
284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,Ahmedpur,AB-,5,50,0,,,,0
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,A+,5,50,1,34.58060554846348,15.82828079000554,66.79561728472727,1
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,A-,5,50,0,,,,0
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,B+,5,50,1,34.58060554846348,15.82828079000554,66.79561728472727,1
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,B-,5,50,0,,,,0
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,O+,5,50,1,34.58060554846348,15.82828079000554,66.79561728472727,1
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,O-,5,50,1,34.58060554846348,15.82828079000554,66.79561728472727,1
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,AB+,5,50,1,34.58060554846348,15.82828079000554,66.79561728472727,1
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,AB-,5,50,0,,,,0
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,A+,5,50,1,0.0927364403541747,22.91920338060313,91.90408966450556,1
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,A-,5,50,0,,,,0
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,B+,5,50,1,0.0927364403541747,22.91920338060313,91.90408966450556,1
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,B-,5,50,0,,,,0
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,O+,5,50,1,0.0927364403541747,22.91920338060313,91.90408966450556,1
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,O-,5,50,0,,,,0
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,AB+,5,50,1,0.0927364403541747,22.91920338060313,91.90408966450556,1
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,AB-,5,50,0,,,,0
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,A+,5,50,1,0.0,24.458207326527784,91.43962743571528,1
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,A-,5,50,0,,,,0
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,B+,5,50,1,0.0,24.458207326527784,91.43962743571528,1
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,B-,5,50,0,,,,0
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,O+,5,50,1,0.0,24.458207326527784,91.43962743571528,1
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,O-,5,50,0,,,,0
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,AB+,5,50,0,,,,0
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,AB-,5,50,0,,,,0
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,A+,5,50,5,36.05023909244289,14.37877852199705,66.12723624334672,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,A-,5,50,4,36.05023909244289,14.37877852199705,66.12723624334672,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,B+,5,50,5,36.05023909244289,14.37877852199705,66.12723624334672,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,B-,5,50,4,38.15784557409702,13.021391943867474,64.91623636036877,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,O+,5,50,5,36.05023909244289,14.37877852199705,66.12723624334672,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,O-,5,50,5,37.46103178185171,13.38280069075897,65.34719433275299,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,AB+,5,50,5,36.05023909244289,14.37877852199705,66.12723624334672,1
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,AB-,5,50,1,46.32083344251007,13.62867945878348,58.17329543541772,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,A+,5,50,5,0.1660568777316738,14.26880624276587,94.8730723128466,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,A-,5,50,2,0.7517028316963248,12.945655317412651,94.86765837354852,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,B+,5,50,5,0.1660568777316738,14.26880624276587,94.8730723128466,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,B-,5,50,1,0.1660568777316738,14.26880624276587,94.8730723128466,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,O+,5,50,5,0.1660568777316738,14.26880624276587,94.8730723128466,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,O-,5,50,1,0.0024634052935839,19.36491497467997,93.22030903462714,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,AB+,5,50,5,0.1660568777316738,14.26880624276587,94.8730723128466,1
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,AB-,5,50,0,,,,0
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,A+,5,50,5,0.7251348087709378,24.85692478791759,90.71996847721208,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,A-,5,50,1,5.7383504827937655,14.698140324950224,90.2649705000324,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,B+,5,50,5,0.7251348087709378,24.85692478791759,90.71996847721208,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,B-,5,50,1,5.7383504827937655,14.698140324950224,90.2649705000324,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,O+,5,50,5,0.7251348087709378,24.85692478791759,90.71996847721208,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,O-,5,50,1,16.361926304784497,17.615046189549243,80.74519278983017,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,AB+,5,50,5,0.7251348087709378,24.85692478791759,90.71996847721208,1
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,AB-,5,50,0,,,,0
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,A+,5,50,5,31.406879369577933,12.26015734615392,70.58344143318378,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,A-,5,50,0,,,,0
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,B+,5,50,5,31.406879369577933,12.26015734615392,70.58344143318378,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,B-,5,50,1,29.618196056496707,17.28655549826624,70.25514873040945,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,O+,5,50,5,31.406879369577933,12.26015734615392,70.58344143318378,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,O-,5,50,4,31.27196814849106,13.787142054741269,70.1569257620477,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,AB+,5,50,5,29.618196056496707,17.28655549826624,70.25514873040945,1
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,AB-,5,50,0,,,,0
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,A+,5,50,5,14.232421925262724,13.57936412480161,83.86128501610926,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,A-,5,50,1,14.232421925262724,13.57936412480161,83.86128501610926,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,B+,5,50,5,14.232421925262724,13.57936412480161,83.86128501610926,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,B-,5,50,0,,,,0
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,O+,5,50,5,14.232421925262724,13.57936412480161,83.86128501610926,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,O-,5,50,1,16.05698266599691,10.59805377675497,83.44509504533823,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,AB+,5,50,5,14.232421925262724,13.57936412480161,83.86128501610926,1
283208,Support Multipurpose Society Aadhar Blood Centre,Ahmadnagar,Sangamner,AB-,5,50,0,,,,0
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,A+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,A-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,B+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,B-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,O+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,O-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,AB+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,Pune,AB-,5,50,3,0.0,5.212246304022793,98.17571379359202,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,A+,5,50,5,0.1637037732115544,14.26880624276587,94.8749547964627,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,A-,5,50,2,0.753865221665142,12.945655317412651,94.86592846157346,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,B+,5,50,5,0.1637037732115544,14.26880624276587,94.8749547964627,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,B-,5,50,1,0.1637037732115544,14.26880624276587,94.8749547964627,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,O+,5,50,5,0.1637037732115544,14.26880624276587,94.8749547964627,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,O-,5,50,0,,,,0
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,AB+,5,50,5,0.1637037732115544,14.26880624276587,94.8749547964627,1
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,AB-,5,50,0,,,,0
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,A+,5,50,5,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,A-,5,50,0,,,,0
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,B+,5,50,5,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,B-,5,50,2,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,O+,5,50,5,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,O-,5,50,2,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,AB+,5,50,5,7.90362223929643,12.888151516684498,89.16624917772327,1
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,AB-,5,50,0,,,,0
284529,Spandan Blood Centre,Pune,Pune,A+,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,A-,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,B+,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,B-,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,O+,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,O-,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,AB+,5,50,5,2.237429201816366,4.771056291216577,96.5401869366211,1
284529,Spandan Blood Centre,Pune,Pune,AB-,5,50,3,2.681924941951232,5.212246304022793,96.03017384003104,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,A+,5,50,5,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,A-,5,50,2,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,B+,5,50,5,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,B-,5,50,2,23.70437102192984,10.306691712730215,77.42916108300055,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,O+,5,50,5,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,O-,5,50,5,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,AB+,5,50,5,23.140712808572733,10.653438205914556,77.75872638107171,1
284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Sinnar,AB-,5,50,0,,,,0
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,A+,5,50,5,5.7383504827937655,15.52095960738408,89.97698375118057,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,A-,5,50,1,5.7383504827937655,15.52095960738408,89.97698375118057,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,B+,5,50,5,5.7383504827937655,15.52095960738408,89.97698375118057,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,B-,5,50,0,,,,0
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,O+,5,50,5,5.7383504827937655,15.52095960738408,89.97698375118057,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,O-,5,50,1,12.317641463727211,17.615046189549243,83.98062066267599,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,AB+,5,50,5,5.7383504827937655,15.52095960738408,89.97698375118057,1
284764,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni,  District Amravati",Amravati,Dharni,AB-,5,50,0,,,,0
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,A+,5,50,5,30.07620436887281,21.120342571455872,68.5469166048922,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,A-,5,50,1,40.82208896799572,8.269882495811878,64.44786995206925,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,B+,5,50,5,30.07620436887281,21.120342571455872,68.5469166048922,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,B-,5,50,2,40.82208896799572,8.269882495811878,64.44786995206925,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,O+,5,50,5,30.07620436887281,21.120342571455872,68.5469166048922,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,O-,5,50,2,40.82208896799572,8.269882495811878,64.44786995206925,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,AB+,5,50,5,30.07620436887281,21.120342571455872,68.5469166048922,1
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,AB-,5,50,0,,,,0
283795,Autus Blood Centre,Pune,Pune,A+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,A-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,B+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,B-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,O+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,O-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,AB+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
283795,Autus Blood Centre,Pune,Pune,AB-,5,50,3,0.0,5.212246304022793,98.17571379359202,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,A+,5,50,4,1.7601780388098742,21.120342571455872,91.19973766894256,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,A-,5,50,1,49.13925761969709,8.269882495811878,57.79413503070816,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,B+,5,50,4,1.7601780388098742,21.120342571455872,91.19973766894256,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,B-,5,50,1,49.13925761969709,8.269882495811878,57.79413503070816,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,O+,5,50,4,1.7601780388098742,21.120342571455872,91.19973766894256,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,O-,5,50,1,49.13925761969709,8.269882495811878,57.79413503070816,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,AB+,5,50,4,1.7601780388098742,21.120342571455872,91.19973766894256,1
284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",Satara,Lonand,AB-,5,50,0,,,,0
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,A+,5,50,2,0.8602097391099724,30.733446927352595,88.55512578413861,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,A-,5,50,1,36.41345602199273,9.200510679327362,67.64905644464123,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,B+,5,50,1,36.41345602199273,9.200510679327362,67.64905644464123,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,B-,5,50,1,36.41345602199273,9.200510679327362,67.64905644464123,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,O+,5,50,2,0.8602097391099724,30.733446927352595,88.55512578413861,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,O-,5,50,1,36.41345602199273,9.200510679327362,67.64905644464123,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,AB+,5,50,2,0.8602097391099724,30.733446927352595,88.55512578413861,1
283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,Osmanabad,AB-,5,50,0,,,,0
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,A+,5,50,5,21.18934954983405,21.74238868500824,75.43868432037988,1
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,A-,5,50,0,,,,0
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,B+,5,50,5,21.18934954983405,21.74238868500824,75.43868432037988,1
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,B-,5,50,1,35.14780043784928,17.11457900342844,65.89165699852063,1
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,O+,5,50,5,21.18934954983405,21.74238868500824,75.43868432037988,1
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,O-,5,50,0,,,,0
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,AB+,5,50,5,21.18934954983405,21.74238868500824,75.43868432037988,1
283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,Jalgaon,Faizpur,AB-,5,50,0,,,,0
283306,Jalna Blood Centre Components And Apheresis Centre,Jalna,Jalna,A+,5,50,3,1.0902488282580638,9.933542885309024,95.65106092753538,1
283306,Jalna Blood Centre Components And Apheresis Centre,Jalna,Jalna,A-,5,50,1,1.0902488282580638,9.933542885309024,95.65106092753538,1
283306,Jalna Blood Centre Components And Apheresis Centre,Jalna,Jalna,B+,5,50,3,1.0902488282580638,9.933542885309024,95.65106092753538,1
283306,Jalna Blood Centre Components And Apheresis Centre,Jalna,Jalna,B-,5,50,1,1.0902488282580638,9.933542885309024,95.65106092753538,1
283306,Jalna Blood Centre Components And Apheresis Centre,Jalna,Jalna,O+,5,50,3,1.0902488282580638,9.933542885309024,95.65106092753538,1
