hospital_code,blood_bank_name,district,city,area,observations,stockout_frequency,low_stock_frequency,stockout_score,low_stock_score,shortage_severity_score,stock_volatility,volatility_score,stockout_episodes,recovered_episodes,unresolved_stockout_episodes,recovery_rate,mean_recovery_snapshots,median_recovery_snapshots,recovery_weakness_score,recovery_score,BBRI,risk_class
27129,"Dean, Govt. Medical College Hospital Blood Centre Akola",Akola,Akola,Dist.Gen Hospital Comp. Z.P.Road,208,0.07692307692307693,0.6875,7.6923076923076925,68.75,42.387820512820504,0.6267646798360175,36.656552170458234,7.0,6.0,1.0,85.71428571428571,2.5,1.0,14.285714285714292,14.285714285714292,31.110028989664343,Moderate Risk
27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",Gadchiroli,Aheri,Gadchiroli,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,Nanded,Nanded,Vishnupuri,208,0.375,0.21153846153846154,37.5,21.153846153846153,49.19871794871795,0.7627798965581316,39.470733469416416,29.0,24.0,5.0,82.75862068965517,1.6666666666666667,1.0,17.241379310344826,17.241379310344826,35.3036102428264,Moderate Risk
27133,Daga Memorial Women Govt. Hospital Blood Centre Nagpr,Nagpur,Nagpur,Gandhibag,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
27145,"Civil Surgeon, District General Hospital Blood Centre & Blood Component Unit  Hingoli",Hingoli,Hingoli,Hingoli Akola,208,0.20192307692307693,0.27884615384615385,20.192307692307693,27.884615384615387,40.22435897435897,0.8932680345454823,39.78806006830559,5.0,2.0,3.0,40.0,6.0,6.0,60.0,60.0,46.67080634755485,Moderate Risk
27146,"Govt. Medical College Blood Centre, Nagpur",Nagpur,Nagpur,Hospital Building,208,0.5,0.2644230769230769,50.0,26.442307692307693,67.70833333333333,1.3917910829332871,46.587388402536405,12.0,9.0,3.0,75.0,4.666666666666667,3.0,25.0,25.0,46.43190724528991,Moderate Risk
27150,"Sub -Dist Cottage Hospital, Blood Centre , Sawantwadi, Sindhudurg",Sindhudurg,Sawantwadi,Sindhudurg,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
27152,Bai Gangabai Ladies Hospital Blood Centre Gondiya,Gondiya,Gondia,Civil Lines,208,0.5,0.3894230769230769,50.0,38.94230769230769,68.99038461538461,0.249381504777487,15.736875547336053,4.0,0.0,4.0,0.0,0.0,0.0,100.0,100.0,61.57575338757355,High Risk
27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,Mumbai,Byculla,208,0.004807692307692308,0.4423076923076923,0.4807692307692308,44.230769230769226,26.121794871794872,0.7266418909493682,38.31555484945814,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,21.479116573751003,Low Risk
27160,Spandan Blood Centre Yavatmal,Yavatmal,Umerkhed,Yavatmal,208,0.12980769230769232,0.41346153846153844,12.980769230769232,41.34615384615385,39.66346153846153,0.9976920047340166,36.05182772190633,4.0,3.0,1.0,75.0,2.6666666666666665,1.0,25.0,25.0,33.57176308678928,Moderate Risk
27162,Jeevan Dhara Blood Centre,Pune,Pune,Dhanori,208,0.28846153846153844,0.375,28.846153846153843,37.5,52.96474358974359,0.9662976997764348,42.07197172861379,8.0,7.0,1.0,87.5,7.142857142857143,4.0,12.5,12.5,35.845571772785796,Moderate Risk
27163,"Matoshree Blood Centre, Blood Component and Apheresis Centre",Parbhani,Parbhani,Jintur,208,0.19230769230769232,0.5769230769230769,19.230769230769234,57.692307692307686,56.08974358974359,0.7418186932972668,37.06217321727966,5.0,2.0,3.0,40.0,4.0,4.0,60.0,60.0,51.050638935674414,High Risk
27164,HINDU HRUDAYSAMRAT BALASAHEB  THACKERAY  HOSPITAL BLOOD CENTRE,Nashik,Nashik,Deolali,208,0.2403846153846154,0.6057692307692307,24.03846153846154,60.57692307692307,64.50320512820514,0.46333025279492346,29.101210941001916,4.0,2.0,2.0,50.0,9.5,9.5,50.0,50.0,47.86813868973568,Moderate Risk
27165,Panchavati Blood Centre Nashik,Nashik,Nashik,Tarwala Nagar,208,0.15865384615384615,0.375,15.865384615384615,37.5,40.7051282051282,0.9242482896904899,42.613537739167775,13.0,11.0,2.0,84.61538461538461,2.3636363636363638,1.0,15.384615384615387,15.384615384615387,32.90109377630379,Moderate Risk
27166,M/s. Jupiter Hospital Blood Centre Kalyan Thane,Thane,Thane,Kalyan,208,0.24519230769230768,0.3557692307692308,24.519230769230766,35.57692307692308,45.833333333333336,0.4990674948450443,29.308811128094995,7.0,6.0,1.0,85.71428571428571,4.166666666666667,1.0,14.285714285714292,14.285714285714292,29.809286249047542,Moderate Risk
27167,Warje Blood Centre,Pune,Pune,Warje,208,0.02403846153846154,0.625,2.403846153846154,62.5,42.94871794871795,0.5791045205046178,34.82983881505335,1.0,1.0,0.0,100.0,5.0,5.0,0.0,0.0,25.926185587923765,Moderate Risk
27168,Siddeshwar Pratisthans Manwath Blood Centre,Parbhani,Manwath,Manwath,208,0.1778846153846154,0.3269230769230769,17.78846153846154,32.69230769230769,41.34615384615385,0.280956710793356,19.657607901310442,3.0,2.0,1.0,66.66666666666666,5.5,5.5,33.33333333333334,33.33333333333334,31.44569836026588,Moderate Risk
27169,Ocean Bahuudeshiya Sansthas Lions Blood Centre Wardha,Wardha,Wardha,Shastri Chowk,208,0.08653846153846154,0.47596153846153844,8.653846153846153,47.59615384615385,38.94230769230769,0.5599365728105555,33.97360401716291,4.0,2.0,2.0,50.0,1.5,1.5,50.0,50.0,40.97197056982353,Moderate Risk
27170,B S P Medical College Blood Centre Chh Sambhaji Nagar,Aurangabad,Aurangabad,Beed Highway Road Nipani Bhalgaon Chh.Sambhaji Nagar,208,0.02403846153846154,0.38461538461538464,2.403846153846154,38.46153846153847,23.15705128205128,0.3673503418913952,25.11327657992029,1.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,49.42344262065719,Moderate Risk
27171,Shri Chhatrapati Shivaji Bahuuddheshiya Sansthas Varad Blood Centre Dhule,Dhule,Dhule,Manmad Junction,208,0.057692307692307696,0.4182692307692308,5.769230769230769,41.82692307692308,29.326923076923073,0.738381027993642,40.950941984246896,1.0,1.0,0.0,100.0,12.0,12.0,0.0,0.0,23.42595502038999,Low Risk
27174,MGM College Nerul Blood Centre,Thane,Thane,Belapur,208,0.8653846153846154,0.0625,86.53846153846155,6.25,91.66666666666667,0.7635955854125716,23.801950910716833,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,71.8228725257945,High Risk
27177,Warud Blood Centre Tal Warud Dis Amravati,Amravati,Warud,Warud,208,0.3125,0.27884615384615385,31.25,27.884615384615387,47.59615384615385,0.9499712128317275,38.92545798509397,3.0,1.0,2.0,33.33333333333333,24.0,24.0,66.66666666666667,66.66666666666667,51.06275949930483,High Risk
27178,Shri Balaji Blood Centre component Lab Apheresis & Research centre,Amravati,Achalpur,Achalpur,208,0.27403846153846156,0.40384615384615385,27.403846153846157,40.38461538461539,56.08974358974359,0.5786205010238676,30.20448446599686,4.0,2.0,2.0,50.0,13.0,13.0,50.0,50.0,45.43140935191349,Moderate Risk
27179,Shree Mangalmurti Blood Centre Component and Apheresis Centre,Hingoli,Hingoli,Hingoli,208,0.4567307692307692,0.2980769230769231,45.67307692307692,29.807692307692307,63.541666666666664,1.5720007550362527,57.68479459068624,15.0,10.0,5.0,66.66666666666666,3.0,1.0,33.33333333333334,33.33333333333334,51.519931530228746,High Risk
280120,Shree Swami Samarth Blood Centre,Ratnagiri,Ratnagiri,Shree Kshetra,208,0.014423076923076924,0.4855769230769231,1.4423076923076923,48.55769230769231,31.65064102564103,0.3656127178358525,25.98981450428009,1.0,1.0,0.0,100.0,3.0,3.0,0.0,0.0,19.213485176640372,Low Risk
280123,M/S Vidyashree Charitable Trusts Om Blood Centre,Pune,Pune,Mangalwar P,208,0.03365384615384615,0.5096153846153846,3.3653846153846154,50.96153846153846,28.125,0.507794705781833,32.39593824392405,6.0,6.0,0.0,100.0,1.1666666666666667,1.0,0.0,0.0,20.173646081308018,Low Risk
280124,M/S Pimpri Chinchwad Blood Centre,Pune,Pimpri,Mhada Commercial Complex,208,0.08653846153846154,0.4423076923076923,8.653846153846153,44.230769230769226,36.85897435897436,0.6179808937030336,36.38727107579602,4.0,3.0,1.0,75.0,5.666666666666667,4.0,25.0,25.0,32.74874847825679,Moderate Risk
280125,Red Plus Blood Centre Pune,Pune,Pune,Pmt B,208,0.014423076923076924,0.46634615384615385,1.4423076923076923,46.63461538461539,32.05128205128205,0.884265926900087,46.67657230857455,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,26.242618119952198,Moderate Risk
280126,Morya Blood Centre,Pune,Chinchwad,Midc,112,0.09821428571428571,0.4017857142857143,9.821428571428571,40.17857142857143,36.607142857142854,0.6327848097268898,37.556009114722855,2.0,2.0,0.0,100.0,9.0,9.0,0.0,0.0,24.721050657288572,Low Risk
280126,Morya Blood Centre ,Pune,Chinchwad,Midc,96,0.07291666666666667,0.5208333333333334,7.291666666666667,52.083333333333336,40.10416666666667,0.6327848097268898,37.556009114722855,2.0,2.0,0.0,100.0,9.0,9.0,0.0,0.0,25.886725260463177,Moderate Risk
280128,M/S Navi Mumbai Blood Centre,Raigarh,Kharghar,Kharghar,208,0.19230769230769232,0.625,19.230769230769234,62.5,57.37179487179487,0.7382412019615137,40.29039226533033,5.0,4.0,1.0,80.0,7.5,9.0,20.0,20.0,39.2207290457084,Moderate Risk
280130,"Indian Red Cross Society, Dr. Shirgaonkar Blood Centre",Sangli,Sangli,Red Cross Chowk,208,0.18269230769230768,0.38461538461538464,18.269230769230766,38.46153846153847,39.262820512820504,0.41506948593449194,26.97728857679324,4.0,2.0,2.0,50.0,5.5,5.5,50.0,50.0,38.74670302987125,Moderate Risk
280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",Sangli,Sangli,Govt. Genera,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
280132,Prakash Blood Centre And Blood Component Seperation Unit,Sangli,Uran Islampur,Islampur,208,0.21153846153846154,0.28846153846153844,21.153846153846153,28.846153846153843,44.871794871794876,0.6075854683541722,32.37290675887068,5.0,3.0,2.0,60.0,11.0,11.0,40.0,40.0,39.081567210221856,Moderate Risk
280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",Satara,Karad,Budhwar Peth,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
280138,Irrapanna N Bolli Blood Centre,Solapur,Solapur,Bhavani Peth,208,0.2403846153846154,0.23076923076923078,24.03846153846154,23.076923076923077,37.74038461538461,1.1775056119332759,42.912472320008405,4.0,3.0,1.0,75.0,12.666666666666666,10.0,25.0,25.0,35.21761897846434,Moderate Risk
280140,"M.M.Patel Public Charitable Trust,  Ashwini Rural Medical College And Hospital  Blood Centre",Solapur,Solapur,South Solapur,208,0.35096153846153844,0.5192307692307693,35.09615384615385,51.92307692307693,69.31089743589743,0.9183156768557759,41.78040846189867,13.0,10.0,3.0,76.92307692307693,4.1,2.5,23.076923076923066,23.076923076923066,44.72274299157306,Moderate Risk
280141,Mallikarjun Blood Centre,Solapur,Solapur,Sadar,208,0.04326923076923077,0.4326923076923077,4.326923076923077,43.269230769230774,28.766025641025646,1.206375608465381,52.08035074269645,3.0,2.0,1.0,66.66666666666666,1.0,1.0,33.33333333333334,33.33333333333334,38.05990323901848,Moderate Risk
280142,"Maharashtra Bloodbank, Component And Apheresis Center",Palghar,PALGHAR,Navli Railway Phatak,208,0.5288461538461539,0.4375,52.88461538461539,43.75,81.25,2.765115542976404,69.01044981463251,10.0,8.0,2.0,80.0,8.5,4.0,20.0,20.0,56.75348327154418,High Risk
280143,Triumph Foundations Triumph Blood Center,Thane,Thane,Thane West,208,0.5336538461538461,0.36538461538461536,53.36538461538461,36.53846153846153,75.64102564102565,2.479594324269087,64.81094303958623,12.0,9.0,3.0,75.0,6.222222222222222,2.0,25.0,25.0,55.15065622687063,High Risk
280144,M/S Sadgurus Charitable Blood Centre,Thane,Navi Mumbai,Kopar Khairane,16,0.25,0.3125,25.0,31.25,46.875,0.41349530440434823,25.01967378456162,3.0,1.0,2.0,33.33333333333333,1.0,1.0,66.66666666666667,66.66666666666667,46.18711348374276,Moderate Risk
280145,Terna Blood Centre,Thane,Thane,Nerul,208,0.15384615384615385,0.3894230769230769,15.384615384615385,38.94230769230769,42.868589743589745,0.6823074321337075,38.33008941695539,5.0,3.0,2.0,60.0,3.3333333333333335,1.0,40.0,40.0,40.39955972018171,Moderate Risk
280146,Blood Centre Shri Vasantrao Naik  Govt. Medical College And Hospital,Yavatmal,Yavatmal,Waghapur Road,208,0.019230769230769232,0.30288461538461536,1.9230769230769231,30.288461538461537,18.269230769230766,0.4464999528746527,29.909894747106012,4.0,4.0,0.0,100.0,1.0,1.0,0.0,0.0,16.059708505445595,Low Risk
280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",Yavatmal,Pusad,Yavatmal,208,0.02403846153846154,0.3173076923076923,2.403846153846154,31.73076923076923,19.230769230769234,0.446587490194702,29.88587001475756,5.0,5.0,0.0,100.0,1.0,1.0,0.0,0.0,16.372213081842265,Low Risk
280148,"M/S Adhar Blood Centre, Ichalkaranji",Kolhapur,Kolhapur,Ichalkaranji,208,0.28365384615384615,0.2644230769230769,28.365384615384613,26.442307692307693,46.63461538461539,0.9969024406412523,45.08505927793,12.0,9.0,3.0,75.0,3.0,1.0,25.0,25.0,38.90655822084846,Moderate Risk
280149,Advanced Centre For Treatment Reasearch And Education In Cancer,Raigarh,Panvel,Kharghar,208,0.4326923076923077,0.3125,43.269230769230774,31.25,62.900641025641036,1.2255632453079448,54.88469766601685,47.0,45.0,2.0,95.74468085106383,1.9555555555555555,2.0,4.255319148936167,4.255319148936167,40.68021928019802,Moderate Risk
280516,"Sadguru Gajanan Maharaj Education Society,  Paramedical Inst., Revneel Blood  Centre",Solapur,Sangola,Mahalaxmi,208,0.014423076923076924,0.30288461538461536,1.4423076923076923,30.288461538461537,13.381410256410255,0.47958880196707615,31.54659499966442,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,14.976001752024892,Low Risk
280520,Mgm Medical College And Hospital Blood Centre,Aurangabad,Aurangabad,Cidco,208,0.10576923076923077,0.5,10.576923076923077,50.0,41.746794871794876,0.581632432629596,35.663820591609365,3.0,1.0,2.0,33.33333333333333,6.0,6.0,66.66666666666667,66.66666666666667,48.02576071002363,Moderate Risk
280535,Jupiter Lifeline Hospital Blood Centre,Pune,Pune,Near Prathmesh Park,208,0.0673076923076923,0.3942307692307692,6.730769230769231,39.42307692307692,30.60897435897436,0.454161922812084,29.826096805949106,8.0,6.0,2.0,75.0,1.3333333333333333,1.0,25.0,25.0,28.47835705497449,Moderate Risk
280536,Apollo Hospital Charitable Trusts' Apollo Hospital Blood Centre,Raigarh,Navi Mumbai,Belapur,208,0.15384615384615385,0.5625,15.384615384615385,56.25,50.56089743589743,0.8304827403100327,44.94566008126526,11.0,9.0,2.0,81.81818181818183,2.6666666666666665,3.0,18.181818181818173,18.181818181818173,37.89612523299362,Moderate Risk
280537,M/S. Sri. Bhagwant Blood Centre,Solapur,Solapur,Near Kurduwadi Naka,112,0.026785714285714284,0.1875,2.6785714285714284,18.75,13.541666666666668,0.5748603300770866,36.13623857441162,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,16.559301747026097,Low Risk
280537,M/S. Sri. Bhagwant Blood Centre ,Solapur,Solapur,Near Kurduwadi Naka,96,0.0,0.3854166666666667,0.0,38.54166666666667,16.840277777777775,0.5748603300770866,36.13623857441162,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,17.658838784063132,Low Risk
280662,Mimer Medical College And Garware Blood Centre,Pune,Pune,Talegaon Dabhade,208,0.15384615384615385,0.42788461538461536,15.384615384615385,42.78846153846153,39.262820512820504,1.0766334278087886,38.565081370017076,2.0,1.0,1.0,50.0,7.0,7.0,50.0,50.0,42.60930062761253,Moderate Risk
280674,Pandharpur Blood Centre,Solapur,Pandharpur,Pandharpur,208,0.08173076923076923,0.2932692307692308,8.173076923076923,29.326923076923077,27.964743589743584,0.6749969864227555,39.38867170235527,5.0,5.0,0.0,100.0,3.4,2.0,0.0,0.0,22.451138430699615,Low Risk
280692,Pune Blood Centre,Pune,Pune,Hadapsar,208,0.052884615384615384,0.4230769230769231,5.288461538461538,42.30769230769231,31.08974358974359,0.5655990721889604,35.21993924063589,3.0,3.0,0.0,100.0,3.6666666666666665,1.0,0.0,0.0,22.103227610126492,Low Risk
280694,Medicare Blood Centre,Yavatmal,Pusad,Yavatmal,208,0.028846153846153848,0.4567307692307692,2.8846153846153846,45.67307692307692,27.884615384615387,0.3834394335544135,27.244940764499475,4.0,4.0,0.0,100.0,1.5,1.5,0.0,0.0,18.37651871637162,Low Risk
280696,Shaswat Blood Centre Sangli,Sangli,Miraj,Miraj,208,0.09615384615384616,0.27884615384615385,9.615384615384617,27.884615384615387,22.676282051282055,0.6712413564115095,38.56000663573915,3.0,3.0,0.0,100.0,6.666666666666667,2.0,0.0,0.0,20.412096229007066,Low Risk
280719,Swami Vivekanand Blood Centre,Nanded,Nanded,Nanded,200,0.035,0.465,3.5000000000000004,46.5,32.33333333333333,0.4083120455171231,27.274061536530038,3.0,2.0,1.0,66.66666666666666,1.5,1.5,33.33333333333334,33.33333333333334,30.980242734398903,Moderate Risk
280723,Mahalakshmi Blood Centre,Satara,karad,Mahalaxmi,208,0.0625,0.46634615384615385,6.25,46.63461538461539,37.339743589743584,0.6943687791119102,40.024179456583674,7.0,7.0,0.0,100.0,1.8571428571428572,1.0,0.0,0.0,25.78797434877575,Moderate Risk
280735,Jagiivan Ram Hospital (Western Railway) Blood Centre,Mumbai,Mumbai,Mumbai Central,16,0.0,0.25,0.0,25.0,17.708333333333336,0.2949405754067722,19.58120367370264,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.429845669011991,Low Risk
280738,Superitendent Gokuldas Tejpal Hospital,Mumbai,Mumbai,L.T.,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
280753,Girija Blood Centre,Pune,Baramati,Baramati,208,0.004807692307692308,0.47115384615384615,0.4807692307692308,47.11538461538461,31.73076923076923,0.4030677656114896,27.45809428906769,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,19.729621173278975,Low Risk
280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,Mumbai,Mahalaxmi,208,0.12980769230769232,0.20192307692307693,12.980769230769232,20.192307692307693,25.080128205128204,0.5573506586869238,30.440619446125158,7.0,5.0,2.0,71.42857142857143,2.2,1.0,28.57142857142857,28.57142857142857,28.03072540756064,Moderate Risk
280765,Sspm Medical College  Lifetime Hospital Blood Centre,Sindhudurg,Kudal,Sindhudurg,208,0.40384615384615385,0.22115384615384615,40.38461538461539,22.115384615384613,54.96794871794872,0.5770780446169449,27.42590760257252,6.0,3.0,3.0,50.0,4.0,5.0,50.0,50.0,44.13128544017375,Moderate Risk
280766,Smt.Devakabai Kalyanji Cheddha Blood Centre,Palghar,Palgarh,Palghar,208,0.5769230769230769,0.22115384615384615,57.692307692307686,22.115384615384613,71.47435897435899,1.7497691102032957,63.026719791211654,28.0,21.0,7.0,75.0,4.285714285714286,2.0,25.0,25.0,53.167026255190216,High Risk
280768,Sanjeevani Blood Centre Bhosari,Pune,Bhosari,Mahalaxmi,208,0.125,0.4519230769230769,12.5,45.19230769230769,40.86538461538461,0.8508646143285191,45.33634715867161,9.0,7.0,2.0,77.77777777777779,3.0,1.0,22.222222222222214,22.222222222222214,36.141317998759476,Moderate Risk
280770,Jeevan Adhar Blood Centre Nanded,Nanded,Nanded,To Ayurvedic College,208,0.3557692307692308,0.25,35.57692307692308,25.0,50.881410256410255,0.8931515505492627,40.52992210504608,19.0,16.0,3.0,84.21052631578947,2.3125,1.5,15.789473684210535,15.789473684210535,35.733602015222296,Moderate Risk
281039,General Hospital Malegaon Blood Centre,Nashik,Malegaon,Malegaon,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
282562,Kokilaben Dhirubhai Ambani Hospital Navi Mumbai Blood Centre,Thane,Thane,Kopar Khairane,208,0.1346153846153846,0.4423076923076923,13.461538461538462,44.230769230769226,41.98717948717948,0.8233812683948312,35.30227342092496,5.0,3.0,2.0,60.0,5.0,3.0,40.0,40.0,39.09648430270148,Moderate Risk
282564,M/S Aman Blood Centre Gandhibag Nagpur,Nagpur,Nagpur,Chota Loharpura Masjid,208,0.16346153846153846,0.3798076923076923,16.346153846153847,37.980769230769226,38.06089743589743,0.7709064425452381,39.06188968325363,8.0,7.0,1.0,87.5,4.714285714285714,1.0,12.5,12.5,29.874262373050357,Moderate Risk
282565,"Sathiya Educational SocietyS Sathiya Trust Blood Centre, Nalasopara, Palghar",Palghar,Nalasopara,Palghar,208,0.038461538461538464,0.4807692307692308,3.8461538461538463,48.07692307692308,32.532051282051285,0.43984021802229,29.318830068214083,3.0,3.0,0.0,100.0,2.6666666666666665,1.0,0.0,0.0,20.616960450088456,Low Risk
282568,Vbss Sanchalit Latur Blood Centre And Components Latur,Latur,LATUR,Old Renapur,208,0.1971153846153846,0.2403846153846154,19.71153846153846,24.03846153846154,34.61538461538461,0.7658518179069,38.035014758912624,19.0,16.0,3.0,84.21052631578947,2.0,1.0,15.789473684210535,15.789473684210535,29.479957686169257,Moderate Risk
282570,Sankalp Blood Centre,Thane,Thane,Thane,208,0.5,0.03365384615384615,50.0,3.3653846153846154,50.96153846153846,0.24441460778232763,16.279747463530896,4.0,0.0,4.0,0.0,0.0,0.0,100.0,100.0,55.74709530835645,High Risk
282571,"Shri Manoharpant Sapate Bahuuddeshiya Samajseva Sansthan TrustS, M/S. Medicare   Blood Centre",Solapur,Solapur,Solapur,8,0.0,0.375,0.0,37.5,25.0,0.6297090417459317,36.937982457002306,5.0,5.0,0.0,100.0,3.6,2.0,0.0,0.0,20.6459941523341,Low Risk
282571,"Shri Manoharpant Sapate Bahuuddeshiya Samajseva Sansthan TrustS, M/S. Medicare  Blood Centre",Solapur,Solapur,Solapur,200,0.09,0.5,9.0,50.0,37.0,0.6297090417459317,36.937982457002306,5.0,5.0,0.0,100.0,3.6,2.0,0.0,0.0,24.6459941523341,Low Risk
282577,"Welfare And Educational Trust Of Nmrcw, Chemist Blood Centre",Thane,Thane,Chemist Bhavan,208,0.028846153846153848,0.47115384615384615,2.8846153846153846,47.11538461538461,34.05448717948719,0.46542213367307733,31.606850100167,3.0,3.0,0.0,100.0,2.0,1.0,0.0,0.0,21.887112426551397,Low Risk
282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Satara,Behind,208,0.12980769230769232,0.34615384615384615,12.980769230769232,34.61538461538461,33.41346153846153,0.9333304122549628,47.39641290743857,15.0,15.0,0.0,100.0,1.8,1.0,0.0,0.0,26.936624815300036,Moderate Risk
282598,Dnyandeep Blood Center Of Modern Institute Of Technology,Solapur,Natepute,Natepute,208,0.057692307692307696,0.47115384615384615,5.769230769230769,47.11538461538461,30.76923076923077,0.5623220953131964,34.058770602397985,3.0,3.0,0.0,100.0,4.0,2.0,0.0,0.0,21.60933379054292,Low Risk
282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,Nagpur,Hingana,208,0.22115384615384615,0.40865384615384615,22.115384615384613,40.86538461538461,44.791666666666664,0.5255995093745598,27.280791067712155,3.0,1.0,2.0,33.33333333333333,19.0,19.0,66.66666666666667,66.66666666666667,46.2463748003485,Moderate Risk
282601,Symbiosis University Hospital And Research Center Blood Centre Of Symbiosis   Trust,Pune,Pune,Mulshi,8,0.0,0.375,0.0,37.5,14.583333333333332,0.3194911217588077,23.42790598061259,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12.67041310464864,Low Risk
282601,Symbiosis University Hospital And Research Center Blood Centre Of Symbiosis  Trust,Pune,Pune,Mulshi,200,0.0,0.38,0.0,38.0,20.833333333333336,0.3194911217588077,23.42790598061259,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.753746437981974,Low Risk
282612,Red Plus Blood Center Jalgaon,Jalgaon,Jalgaon,College Road,208,0.20673076923076922,0.3173076923076923,20.673076923076923,31.73076923076923,40.544871794871796,0.8590315303680234,44.695732745115116,7.0,7.0,0.0,100.0,6.142857142857143,5.0,0.0,0.0,28.413534846662305,Moderate Risk
282668,Lokmanya Blood Centre,Aurangabad,Aurangabad,Adalat Road,208,0.019230769230769232,0.4423076923076923,1.9230769230769231,44.230769230769226,28.205128205128204,0.5114680216079767,32.90294324991289,3.0,2.0,1.0,66.66666666666666,1.0,1.0,33.33333333333334,33.33333333333334,31.480468262791476,Moderate Risk
282670,Pimpri Chinchwad  Municipal CorporationS Y.C.M. Hospital Blood Centre,Pune,Pune,Chinchwad,208,0.014423076923076924,0.03365384615384615,1.4423076923076923,3.3653846153846154,2.403846153846154,0.3310594428579559,24.463790794140525,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,8.955878982662226,Low Risk
282683,"Mgm Blood Centre , Kamothe",Raigarh,Raigarh,Kamothe,112,0.0,0.5178571428571429,0.0,51.78571428571429,28.125,0.38094691671421904,26.994454693393404,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.373151564464468,Low Risk
282683,"Mgm Blood Centre , Kamothe ",Raigarh,Raigarh,Kamothe,96,0.0,0.5,0.0,50.0,27.430555555555554,0.38094691671421904,26.994454693393404,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.141670082982987,Low Risk
282733,Rotary Blood Centre,Pune,Pune,Daund,208,0.1971153846153846,0.4519230769230769,19.71153846153846,45.19230769230769,41.98717948717948,0.6399259866200856,35.10784382609888,5.0,4.0,1.0,80.0,3.75,3.0,20.0,20.0,32.365007771092785,Moderate Risk
282735,Sahyaadrie Blood Centre Osmanabad,Osmanabad,Osmanabad,Kakde Plot,208,0.10096153846153846,0.44711538461538464,10.096153846153847,44.71153846153847,42.70833333333333,0.5386788946513519,34.261793064994464,6.0,5.0,1.0,83.33333333333334,3.2,2.0,16.666666666666657,16.666666666666657,31.21226435499815,Moderate Risk
282741,"Jeevandai Blood Centre, Components And Apheresis Centre Beed",Beed,Beed,Barshi,176,0.07954545454545454,0.48863636363636365,7.954545454545454,48.86363636363637,35.70075757575758,0.5352886764925222,33.27569333298725,2.0,2.0,0.0,100.0,7.0,7.0,0.0,0.0,22.99215030291494,Low Risk
282741,"Jeevandai Blood Centre, Components And Apheresis Centre Beed",Bid,Beed,Barshi,32,0.0,0.5625,0.0,56.25,33.854166666666664,0.5352886764925222,33.27569333298725,2.0,2.0,0.0,100.0,7.0,7.0,0.0,0.0,22.37661999988464,Low Risk
283142,Samarpan Blood Centre,Bhandara,Bhandara,Bhandara,208,0.08653846153846154,0.41346153846153844,8.653846153846153,41.34615384615385,33.73397435897436,0.5167829957207837,32.64490307371649,4.0,3.0,1.0,75.0,4.666666666666667,2.0,25.0,25.0,30.45962581089695,Moderate Risk
