blood_group,donor_code,donor_name,recipient_code,recipient_name,distance_km,donor_surplus,recipient_deficit,recommended_units,priority_score
AB+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18033,Bhabha Atomic Research Centre Hospital Blood Centre,140.78015227685725,27,5,5,0.035265867046301295
AB+,18030,K.J.Somaiya Medical College And Hospital Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,140.7816792853318,12,5,5,0.03526548722799111
AB+,282670,Pimpri Chinchwad  Municipal CorporationS Y.C.M. Hospital Blood Centre,284514,M/S . Ideal Foundations Ideal Blood Centre,140.80335575831748,76,5,5,0.03526009644314588
AB+,280124,M/S Pimpri Chinchwad Blood Centre,284514,M/S . Ideal Foundations Ideal Blood Centre,140.80362540076024,6,5,5,0.03526002939536406
AB+,18023,Shushrusha Citizens Co-Op Hospital Blood Centre,18215,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel",27.363748612377826,1,1,1,0.03525627073015321
AB+,284358,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar  Blood Centre, Pune",18141,Ahmednagar Municipal Council Blood Centre,112.46920865855273,4,5,4,0.035251854201580356
AB+,18102,"Krishna Hospital And Medical Research Centre, Blood Centre",280123,M/S Vidyashree Charitable Trusts Om Blood Centre,140.8611006597149,24,5,5,0.03524574373628752
AB+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",18204,Bhiwandi Blood Centre,140.87017728169343,10,5,5,0.03524348877123161
AB+,282564,M/S Aman Blood Centre Gandhibag Nagpur,283289,Mahatma Basaveshwar Blood Centre,140.88251726832232,16,5,5,0.03524042352973064
AB+,18065,"Deenanath Mangeshkar Hospital, Blood Centre",18105,Yashwantrao Chavan Blood Centre,140.944363679293,7,5,5,0.03522506896643622
AB+,18043,Poona Serological Institute Blood Centre,280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",141.01500566259168,6,5,5,0.03520754709456069
AB+,18253,"Shri Balaji Blood Centre , Blood Component Lab And Blood Transfusion Center",27146,"Govt. Medical College Blood Centre, Nagpur",141.0373328769172,13,5,5,0.035202012729517826
AB+,27108,Jankalyan Blood Center,18160,Jeevan Surabhi Blood Centre,141.08069630128065,346,5,5,0.03519126897715613
AB+,284140,Arpan Blood Centre Nanded,18288,Lifeline Blood Centre Nagpur,84.27170579242483,3,3,3,0.03518165811415616
AB+,18185,Navjeevan Blood Centre Mangaed By Spvf,18017,Masina Hospital Blood Centre,27.427263974029934,1,5,1,0.03517749724045064
AB+,280125,Red Plus Blood Centre Pune,284514,M/S . Ideal Foundations Ideal Blood Centre,141.1550433889493,20,5,5,0.03517286394348696
AB+,18138,Jankalyan Blood Centre,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",141.17767888027015,8,5,5,0.0351672642244397
AB+,18129,Chattrapati Shahu Maharaj Aadhar Blood Centre,284014,"Shri Kamala Bhavani Blood Centre, Karmala",141.27754711246538,20,5,5,0.03514257942644791
AB+,18064,M/S Bharati Vidyapeeth Medical Foundations Bharati Hospital Blood Centre,284014,"Shri Kamala Bhavani Blood Centre, Karmala",141.28719483544646,29,5,5,0.0351401965987343
AB+,18102,"Krishna Hospital And Medical Research Centre, Blood Centre",18071,Kem Hospital Blood Centre,141.3932675894542,24,5,5,0.035114019676940854
AB+,284721,"Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur.",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,141.3936727019172,6,5,5,0.035113919776947215
AB+,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",18022,Sir H N Hospital And Research Centre Blood Centre,27.479122273447317,11,1,1,0.03511344171348835
AB+,284721,"Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur.",18196,Ishwar Seva Trusts Dombivali Blood Center,141.46733239489114,6,5,5,0.0350957648743011
AB+,27122,Indira Gandhi Medical College & Hospital Nagpur,283289,Mahatma Basaveshwar Blood Centre,141.48504850350392,5,5,5,0.035091401185697334
AB+,18069,Jankalyan Raktapedhi Pune,284014,"Shri Kamala Bhavani Blood Centre, Karmala",141.5220275722651,87,5,5,0.03508229629602185
AB+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18033,Bhabha Atomic Research Centre Hospital Blood Centre,141.52700893457316,25,5,5,0.03508107015909696
AB+,284555,M/S. Freedom Foundation Sanchlit Lifeline Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,141.53303724508382,33,5,5,0.03507958643582793
AB+,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",141.541892700119,19,5,5,0.035077407106688614
AB+,282670,Pimpri Chinchwad  Municipal CorporationS Y.C.M. Hospital Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",113.04033539135501,76,4,4,0.035075308979696546
AB+,280124,M/S Pimpri Chinchwad Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",113.04067045994623,6,4,4,0.035075205923178907
AB+,284720,"Dr. D.Y. Patil Medical College Hospital And Research Centre Blood Centre,  Pimpri, Pune.",18001,"Jaslok Hospital And Research Centre, Blood Centre",113.04376910622899,20,4,4,0.0350742529061285
AB+,284510,"Saiseva Blood Cantre, Blood Components And Apheresis Centre",282733,Rotary Blood Centre,113.06380835761499,35,4,4,0.035068090901008014
AB+,18043,Poona Serological Institute Blood Centre,18105,Yashwantrao Chavan Blood Centre,141.60190381851365,6,5,5,0.03506264549148931
AB+,284084,"Washim Blood Centre (Trust), Washim Managed By Ocean Bahuuddeshiya Sanstha,  Pusad, Dist. Yavtmal",18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,113.10002976786137,27,4,4,0.03505695842619914
AB+,18244,Golwalkari Guruji Blood Centre,18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",113.11981085995143,10,4,4,0.03505088178693904
AB+,18168,Arpan Blood Centre And Blood Component Laboratory And Research Centre Nashik,18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,141.65087296598685,10,5,5,0.03505060919740871
AB+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,141.65155651925778,27,5,5,0.03505044124299482
AB+,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,283289,Mahatma Basaveshwar Blood Centre,141.69808803266397,26,5,5,0.03503901186717713
AB+,18289,Rainbow Blood Centre,283289,Mahatma Basaveshwar Blood Centre,141.69823801197018,26,5,5,0.03503897504032655
AB+,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre",283795,Autus Blood Centre,141.70893182162908,7,5,5,0.03503634941539235
AB+,284529,Spandan Blood Centre,284014,"Shri Kamala Bhavani Blood Centre, Karmala",141.71196179549116,6,5,5,0.035035605544860286
AB+,18253,"Shri Balaji Blood Centre , Blood Component Lab And Blood Transfusion Center",18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,141.71937115439638,13,5,5,0.03503378665108404
AB+,18225,Adarsh Blood Centre,18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,113.17799443460005,22,4,4,0.03503302032767056
AB+,18285,Sainath Blood Centre,283289,Mahatma Basaveshwar Blood Centre,141.73697914030848,44,5,5,0.03502946489490344
AB+,18171,"Jankalyan Blood Centre, Nashik",18051,V.N. Desai Municipal General Hospital Blood Centre,141.75196099997842,15,5,5,0.03502578854241278
AB+,18031,"L.T.M.G., Municipal Hospital Blood Centre",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,141.81424648942047,19,5,5,0.03501051276680856
AB+,18186,Lokamanya Tssia  Blood Centre,18215,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel",27.566454555210182,10,1,1,0.03500609423081563
AB+,18102,"Krishna Hospital And Medical Research Centre, Blood Centre",283795,Autus Blood Centre,141.8746106986865,24,5,5,0.03499572090204804
AB+,18154,Shree Navjeevan Blood Centre Dhule,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",141.92077438876484,16,5,5,0.03498441721564766
AB+,18227,Jankalyan Blood Centre,27104,Sanjeevani Blood Centre,56.17090517783631,81,2,2,0.03498282900679608
AB+,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",141.93717894104486,26,5,5,0.03498040213919623
AB+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18215,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel",27.596956610139063,11,1,1,0.03496875606844994
AB+,18142,"Civil Surgeon, General Hospital, Blood Centre",282733,Rotary Blood Centre,113.38843637586993,36,4,4,0.0349685696100991
AB+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18141,Ahmednagar Municipal Council Blood Centre,142.04822364794862,27,5,5,0.034953247740463655
AB+,18168,Arpan Blood Centre And Blood Component Laboratory And Research Centre Nashik,18141,Ahmednagar Municipal Council Blood Centre,142.04827371319726,10,5,5,0.034953235507229424
AB+,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,18105,Yashwantrao Chavan Blood Centre,142.12896000412638,19,5,5,0.034933531270372194
AB+,282564,M/S Aman Blood Centre Gandhibag Nagpur,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",142.13694153844816,16,5,5,0.03493158332335154
AB+,18225,Adarsh Blood Centre,18277,"Civil Surgeon, District General Hospital Blood Centre",113.52556487484009,22,4,4,0.03492669959210786
AB+,18289,Rainbow Blood Centre,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",142.1942704962245,26,5,5,0.034917598187923525
AB+,283306,Jalna Blood Centre Components And Apheresis Centre,27104,Sanjeevani Blood Centre,56.279744902344746,4,2,2,0.03491635661802904
AB+,283260,Samarpit Bahuddeshiya Sevabhavi Sanshta Tarpan Blood Centre,284843,"Government Medical College And General Hospital Blood Centre, Baramati,  District  Pune",84.92091306091368,3,5,3,0.034915830071232466
AB+,18049,Rotary D.G Goenka Blood Centre( Municipal Gen. Hospital),18209,Vijayee Blood Centre Vasai (W),27.651843455030473,1,2,1,0.03490176824292356
AB+,18208,M/S. Shri Hazur Saheb Blood Centre,18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",113.61916361931928,5,4,4,0.03489817822510958
AB+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18141,Ahmednagar Municipal Council Blood Centre,142.32950663100465,25,5,5,0.03488465227800075
AB+,283233,Kurduwadi Blood Centre,18286,Jeevan Jyoti Blood Centre And Component,142.35450980197479,14,5,5,0.03487856787279895
AB+,283290,Jijai Blood Centre Components Laboratory And Apheresis Centre C,18286,Jeevan Jyoti Blood Centre And Component,142.35450980197479,8,5,5,0.03487856787279895
AB+,283287,Manikraj Bahuudeshiya Samajsevi Sanstha Shivneri Blood Centre,18286,Jeevan Jyoti Blood Centre And Component,142.35450980197479,27,5,5,0.03487856787279895
AB+,283264,Aurangabad Thalassemia Society Shri Satya Sai Blood Centre,18286,Jeevan Jyoti Blood Centre And Component,142.35450980197479,7,5,5,0.03487856787279895
AB+,18147,Anandrushiji Blood Centre,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",142.35627231695275,37,5,5,0.03487813905306688
AB+,18285,Sainath Blood Centre,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",142.37459581054142,44,5,5,0.034873681573318036
AB+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,142.381610666026,25,5,5,0.03487197540029267
AB+,18062,Akshay Blood Centre,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,142.54631535433626,6,5,5,0.0348319633816986
AB+,18102,"Krishna Hospital And Medical Research Centre, Blood Centre",18068,"Sadhu Vaswani Mission Medical Complex, Inlaks And Budharani Hospital Blood  Centre, Pune",142.5651006903718,24,5,5,0.03482740565747624
AB+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",142.57695813149772,9,5,5,0.034824529402696036
AB+,18168,Arpan Blood Centre And Blood Component Laboratory And Research Centre Nashik,18051,V.N. Desai Municipal General Hospital Blood Centre,142.65519950428305,10,5,5,0.03480556232739022
AB+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18051,V.N. Desai Municipal General Hospital Blood Centre,142.6558823075065,27,5,5,0.03480539689490135
AB+,284140,Arpan Blood Centre Nanded,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,85.20372328192686,3,4,3,0.034801281032706494
AB+,18203,"Jai Matadi Bahuuddeshiya Sevabhavi Sasthas Guru Gobindsinghji Blood Centre,  Blood Comp And Aphs Nand",18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",113.94809187216379,75,4,4,0.03479831578629843
AB+,18223,Dattaji Bhale Blood Centre,18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,113.95785989300143,39,4,4,0.034795358957822056
AB+,18144,Ashtavinayak Blood Bank,282733,Rotary Blood Centre,113.98140516636903,30,4,4,0.0347882337514689
AB+,18030,K.J.Somaiya Medical College And Hospital Blood Centre,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",142.77985564821637,12,5,5,0.03477538614472817
AB+,282612,Red Plus Blood Center Jalgaon,18152,Jawahar Medical Foundation Blood Centre,85.30020073626858,13,3,3,0.0347623756886491
AB+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,280145,Terna Blood Centre,27.780742157566078,1,1,1,0.03474545564271049
AB+,18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",18286,Jeevan Jyoti Blood Centre And Component,142.94049345385253,5,5,5,0.034736576761861704
AB+,18268,Arpan Blood Centre Blood Component And Apheresis Centre,284014,"Shri Kamala Bhavani Blood Centre, Karmala",143.0850403604382,32,5,5,0.034701728836610456
AB+,18016,K.E.M. Hospital Blood Centre,280768,Sanjeevani Blood Centre Bhosari,114.29308526471378,4,5,4,0.03469418821446204
AB+,18223,Dattaji Bhale Blood Centre,18277,"Civil Surgeon, District General Hospital Blood Centre",114.30254448212327,39,4,4,0.03469134196444527
AB+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",18105,Yashwantrao Chavan Blood Centre,143.1636684818779,9,5,5,0.034682802211214024
AB+,18025,"S. L. Raheja Hospital. Blood Centre, Mahim",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,143.16706483320533,15,5,5,0.034681985138455655
AB+,283233,Kurduwadi Blood Centre,27146,"Govt. Medical College Blood Centre, Nagpur",143.25221700692003,14,5,5,0.03466151234098635
AB+,283290,Jijai Blood Centre Components Laboratory And Apheresis Centre C,27146,"Govt. Medical College Blood Centre, Nagpur",143.25221700692003,8,5,5,0.03466151234098635
AB+,283287,Manikraj Bahuudeshiya Samajsevi Sanstha Shivneri Blood Centre,27146,"Govt. Medical College Blood Centre, Nagpur",143.25221700692003,27,5,5,0.03466151234098635
AB+,283264,Aurangabad Thalassemia Society Shri Satya Sai Blood Centre,27146,"Govt. Medical College Blood Centre, Nagpur",143.25221700692003,7,5,5,0.03466151234098635
AB+,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,114.46165891029493,77,4,4,0.034643534812778855
AB+,18144,Ashtavinayak Blood Bank,284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",114.4923701909823,30,4,4,0.0346343225391033
AB+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18051,V.N. Desai Municipal General Hospital Blood Centre,143.38905984080077,25,5,5,0.034628662348192146
AB+,283208,Support Multipurpose Society Aadhar Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,143.41563431401454,28,5,5,0.034622290195589885
AB+,18225,Adarsh Blood Centre,18278,Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre,143.43917980421318,22,5,5,0.03461664630592255
AB+,284720,"Dr. D.Y. Patil Medical College Hospital And Research Centre Blood Centre,  Pimpri, Pune.",18140,Shri Sainath Blood Centre,143.45945460973726,20,5,5,0.03461178787852751
AB+,18216,Rotary Club New Panvel Charitable  Trust S Late Dr. B.V. Limaye Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,27.89323395997521,1,5,1,0.03461017902617842
AB+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",18201,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre",114.62670934310187,10,4,4,0.03459408317269244
AB+,284555,M/S. Freedom Foundation Sanchlit Lifeline Blood Centre,18140,Shri Sainath Blood Centre,143.5635357539226,33,5,5,0.03458686849297216
AB+,18283,Dr. Hegdewar Blood Centre,27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",143.57017432152097,9,5,5,0.0345852802866524
AB+,280124,M/S Pimpri Chinchwad Blood Centre,18140,Shri Sainath Blood Centre,143.57658469446014,6,5,5,0.03458374681188322
AB+,282670,Pimpri Chinchwad  Municipal CorporationS Y.C.M. Hospital Blood Centre,18140,Shri Sainath Blood Centre,143.5766391230768,76,5,5,0.034583733792176094
AB+,18044,Bandra Holly Family Hospital Society Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,143.5903296446468,19,5,5,0.03458045923464091
AB+,284358,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar  Blood Centre, Pune",18033,Bhabha Atomic Research Centre Hospital Blood Centre,114.67787565779891,4,5,4,0.03457878161449729
AB+,18171,"Jankalyan Blood Centre, Nashik",18141,Ahmednagar Municipal Council Blood Centre,143.60996237627222,15,5,5,0.03457576447596397
AB+,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",27130,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli  Aheri",143.62474579025874,13,5,5,0.03457223017180769
AB+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,18201,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre",27.932632824383298,1,4,1,0.03456304879233939
AB+,283233,Kurduwadi Blood Centre,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,143.70688063399385,14,5,5,0.03455260716072283
AB+,283290,Jijai Blood Centre Components Laboratory And Apheresis Centre C,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,143.70688063399385,8,5,5,0.03455260716072283
