district,blood_group,observations,blood_banks,average_stock,median_stock,stockout_percentage,low_stock_percentage,stock_volatility,recovery_rate,stockout_percentage_score,low_stock_percentage_score,stock_volatility_score,recovery_weakness_score,hotspot_score,hotspot_class
Akola,AB-,144,6,1.4652777777777777,1.0,33.33333333333333,66.66666666666666,0.9648595399602911,58.5,64.46428571428572,92.32142857142858,29.28571428571429,20.0,51.517857142857146,Lower
Akola,B+,144,6,32.84722222222222,17.0,18.055555555555554,11.11111111111111,1.2232030500412012,66.66666666666667,41.60714285714286,21.428571428571427,61.42857142857143,14.821428571428571,34.82142857142858,Lower
Akola,B-,144,6,2.5416666666666665,1.0,33.33333333333333,59.72222222222222,2.792424581675021,33.888888888888886,64.46428571428572,85.71428571428571,95.71428571428572,50.0,73.97321428571429,High
Akola,O+,144,6,45.86805555555556,25.0,16.666666666666664,4.166666666666666,1.076288940254926,0.0,36.25,8.571428571428571,44.285714285714285,97.67857142857143,46.69642857142857,Lower
Akola,O-,144,6,2.125,2.0,36.80555555555556,55.55555555555556,1.160512686820211,44.72222222222222,69.64285714285714,79.82142857142858,54.285714285714285,36.78571428571429,60.13392857142857,Moderate
Amravati,A+,218,10,26.146788990825687,15.0,0.9174311926605505,12.844036697247708,1.0158457094393187,100.0,7.857142857142857,25.357142857142854,35.714285714285715,5.892857142857142,18.70535714285714,Lower
Amravati,A-,218,10,1.9403669724770642,1.0,40.36697247706422,50.917431192660544,1.172426685269888,31.944444444444443,73.92857142857143,75.35714285714286,56.07142857142857,54.64285714285714,65.0,Moderate
Amravati,AB+,218,10,12.637614678899082,11.5,0.45871559633027525,34.403669724770644,0.748582058012834,100.0,7.321428571428572,54.64285714285714,9.285714285714286,5.892857142857142,19.285714285714285,Lower
Amravati,AB-,218,10,0.5596330275229358,0.0,59.174311926605505,40.825688073394495,1.4099313730652145,34.20731315468158,89.64285714285715,62.142857142857146,72.5,48.92857142857142,68.30357142857143,Moderate
Amravati,B+,218,10,34.08256880733945,23.0,0.45871559633027525,13.761467889908257,0.9905789542980623,100.0,7.321428571428572,26.785714285714285,32.857142857142854,5.892857142857142,18.21428571428571,Lower
Amravati,B-,218,10,2.9403669724770642,3.0,8.715596330275229,83.94495412844036,0.6794944876023309,56.11111111111111,26.42857142857143,100.0,6.071428571428571,20.357142857142858,38.214285714285715,Lower
Amravati,O+,218,10,48.31651376146789,38.0,2.293577981651376,0.45871559633027525,0.7246031349564972,50.0,11.785714285714285,3.9285714285714284,8.214285714285714,28.035714285714285,12.991071428571427,Lower
Amravati,O-,218,10,2.1605504587155964,1.0,29.357798165137616,61.92660550458715,1.0183848281409247,51.470588235294116,59.64285714285714,88.92857142857142,36.07142857142857,24.285714285714285,52.23214285714285,Lower
Aurangabad,A+,336,14,47.25,29.0,3.869047619047619,9.523809523809524,1.1028022002458437,14.285714285714285,17.142857142857142,17.857142857142858,48.57142857142857,81.78571428571428,41.33928571428571,Lower
Aurangabad,A-,336,14,1.994047619047619,1.0,41.07142857142857,51.78571428571429,1.5957366902978551,3.973063973063973,75.0,75.71428571428571,79.64285714285714,92.85714285714286,80.80357142857143,Critical
Aurangabad,AB+,336,14,22.464285714285715,18.0,5.952380952380952,17.857142857142858,0.9984688211656494,52.94117647058823,19.28571428571429,34.64285714285714,33.57142857142857,21.785714285714285,27.32142857142857,Lower
Aurangabad,AB-,336,14,1.3154761904761905,0.0,55.952380952380956,37.797619047619044,1.6879162418592815,16.66125541125541,86.42857142857143,58.92857142857143,84.28571428571429,78.57142857142857,77.05357142857143,Critical
Aurangabad,B+,336,14,65.38095238095238,44.0,0.0,10.119047619047619,0.988514498186971,,3.214285714285714,19.642857142857142,32.5,5.892857142857142,15.3125,Lower
Aurangabad,B-,336,14,3.7172619047619047,2.0,35.714285714285715,44.642857142857146,1.4851152062781112,25.53751803751804,68.57142857142857,66.07142857142857,75.71428571428571,63.92857142857142,68.57142857142857,Moderate
Aurangabad,O+,336,14,77.10416666666667,51.0,1.488095238095238,6.547619047619048,0.9464832820459812,50.0,9.285714285714286,13.214285714285715,26.071428571428573,28.035714285714285,19.151785714285715,Lower
Aurangabad,O-,336,14,2.574404761904762,2.0,20.238095238095237,70.53571428571429,1.0355794216514234,35.55555555555556,45.0,95.71428571428572,38.92857142857143,46.785714285714285,56.60714285714286,Moderate
Beed,A+,156,7,21.878205128205128,19.0,12.179487179487179,23.717948717948715,0.9465167687381718,52.77777777777778,30.0,43.92857142857143,26.42857142857143,22.142857142857142,30.625,Lower
Beed,A-,156,7,1.6666666666666667,1.0,26.282051282051285,70.51282051282051,0.9323254631461962,33.03952991452991,54.285714285714285,95.35714285714286,24.642857142857146,53.214285714285715,56.875,Moderate
Beed,AB+,156,7,8.032051282051283,6.5,14.102564102564102,29.48717948717949,0.8959540249939415,39.857142857142854,33.214285714285715,51.07142857142857,20.357142857142858,40.714285714285715,36.339285714285715,Lower
Beed,AB-,156,7,1.2435897435897436,0.0,57.05128205128205,39.743589743589745,1.4174789120651605,10.444444444444445,87.14285714285714,61.42857142857143,72.85714285714285,85.71428571428571,76.78571428571428,Critical
Beed,B+,156,7,31.916666666666668,23.0,2.564102564102564,25.64102564102564,1.1012666468784442,20.0,13.214285714285715,46.42857142857143,47.85714285714286,72.85714285714285,45.08928571428571,Lower
Beed,B-,156,7,2.019230769230769,2.0,21.153846153846153,73.07692307692307,0.8839032517350616,28.51851851851852,45.714285714285715,97.14285714285714,18.928571428571427,59.285714285714285,55.26785714285714,Moderate
Beed,O+,156,7,27.666666666666668,27.5,1.9230769230769231,11.538461538461538,0.7556894015616412,75.0,10.357142857142858,22.857142857142858,10.0,13.392857142857142,14.151785714285715,Lower
Beed,O-,156,7,2.8846153846153846,2.0,23.076923076923077,61.53846153846154,1.0362610853626786,38.43623481781377,49.642857142857146,88.21428571428571,39.285714285714285,42.5,54.910714285714285,Moderate
Bhandara,A+,48,2,26.1875,27.5,6.25,10.416666666666668,0.6375323690325101,100.0,20.535714285714285,20.17857142857143,4.642857142857143,5.892857142857142,12.8125,Lower
Bhandara,A-,48,2,1.4583333333333333,1.0,39.58333333333333,52.083333333333336,1.2199029737262397,25.0,72.5,76.25,61.07142857142858,65.35714285714286,68.79464285714286,High
Bhandara,AB+,48,2,11.104166666666666,10.0,0.0,6.25,0.3686810456489379,,3.214285714285714,11.785714285714285,0.7142857142857143,5.892857142857142,5.4017857142857135,Lower
Bhandara,AB-,48,2,0.5,0.5,50.0,50.0,1.0,24.561403508771928,82.32142857142857,72.32142857142857,33.92857142857143,66.78571428571428,63.83928571428571,Moderate
Bhandara,B+,48,2,30.604166666666668,32.5,0.0,6.25,0.6000143034553239,,3.214285714285714,11.785714285714285,3.9285714285714284,5.892857142857142,6.205357142857142,Lower
Bhandara,B-,48,2,2.0833333333333335,2.0,22.916666666666664,68.75,0.8863407922464134,25.0,49.107142857142854,93.21428571428572,19.28571428571429,65.35714285714286,56.74107142857143,Moderate
Bhandara,O+,48,2,34.645833333333336,35.0,0.0,6.25,0.4723868935700566,,3.214285714285714,11.785714285714285,1.7857142857142856,5.892857142857142,5.669642857142857,Lower
Bhandara,O-,48,2,3.375,4.0,18.75,79.16666666666666,0.5224717029505883,50.0,44.107142857142854,99.64285714285714,2.857142857142857,28.035714285714285,43.660714285714285,Lower
Buldana,A+,168,7,1.7738095238095237,0.0,57.738095238095234,32.73809523809524,1.685339001806822,20.0,88.92857142857142,53.57142857142857,83.92857142857143,72.85714285714285,74.82142857142857,High
Buldana,A-,168,7,0.31547619047619047,0.0,81.54761904761905,18.452380952380953,2.1911989399844147,17.142857142857142,96.42857142857143,35.35714285714286,92.85714285714286,76.42857142857142,75.26785714285714,High
Buldana,AB+,168,7,0.625,0.0,59.523809523809526,39.285714285714285,1.597021036328636,16.666666666666668,90.0,60.535714285714285,80.0,77.14285714285715,76.91964285714286,Critical
Buldana,AB-,168,7,0.26785714285714285,0.0,85.71428571428571,14.285714285714285,2.4935472279020057,14.285714285714286,97.5,28.92857142857143,95.35714285714286,81.42857142857143,75.80357142857143,High
Buldana,B+,168,7,2.119047619047619,0.0,57.14285714285714,30.952380952380953,1.7901877344937112,0.0,87.5,52.142857142857146,87.85714285714286,97.67857142857143,81.29464285714286,Critical
Buldana,B-,168,7,0.35714285714285715,0.0,80.95238095238095,19.047619047619047,2.3122860261366167,13.636363636363637,96.07142857142857,37.857142857142854,93.92857142857143,82.5,77.58928571428571,Critical
Buldana,O+,168,7,1.9047619047619047,0.0,61.904761904761905,26.785714285714285,1.7158270600500505,7.5,92.14285714285714,48.214285714285715,85.35714285714285,88.92857142857142,78.66071428571428,Critical
Buldana,O-,168,7,0.11904761904761904,0.0,88.69047619047619,11.30952380952381,2.870540018881465,5.952380952380951,98.21428571428571,21.785714285714285,96.42857142857143,89.64285714285715,76.51785714285715,High
Chandrapur,A+,144,6,17.854166666666668,12.0,17.36111111111111,18.75,1.021178181423215,50.0,37.857142857142854,36.42857142857142,37.5,28.035714285714285,34.95535714285714,Lower
Chandrapur,A-,144,6,1.0,0.5,50.0,50.0,1.1902380714238083,23.666666666666664,82.32142857142857,72.32142857142857,58.57142857142858,67.85714285714286,70.26785714285714,High
Chandrapur,AB+,144,6,4.909722222222222,3.0,21.52777777777778,47.22222222222222,1.0642875916966748,65.0,46.25,68.92857142857143,43.214285714285715,16.607142857142858,43.75,Lower
Chandrapur,AB-,144,6,0.4166666666666667,0.0,84.72222222222221,15.277777777777779,2.489979919597746,16.666666666666668,97.14285714285714,31.428571428571427,95.0,77.14285714285715,75.17857142857143,High
Chandrapur,B+,144,6,19.21527777777778,9.5,17.36111111111111,13.194444444444445,1.1386324450188652,50.0,37.857142857142854,25.71428571428571,51.42857142857142,28.035714285714285,35.75892857142857,Lower
Chandrapur,B-,144,6,1.8680555555555556,1.0,35.41666666666667,61.111111111111114,0.975813418032764,60.0,67.85714285714286,87.32142857142857,30.714285714285715,19.107142857142854,51.25000000000001,Lower
Chandrapur,O+,144,6,25.444444444444443,18.0,17.36111111111111,0.0,1.0280794382179759,50.0,37.857142857142854,1.9642857142857142,37.857142857142854,28.035714285714285,26.428571428571423,Lower
Chandrapur,O-,144,6,2.2222222222222223,2.0,18.055555555555554,74.30555555555556,0.9493418773023762,66.66666666666667,41.60714285714286,97.5,27.142857142857142,14.821428571428571,45.267857142857146,Lower
Dhule,A+,168,7,24.529761904761905,14.0,2.380952380952381,19.047619047619047,1.0666626771688001,50.0,12.321428571428573,37.857142857142854,43.57142857142857,28.035714285714285,30.44642857142857,Lower
Dhule,A-,168,7,2.8273809523809526,2.0,11.30952380952381,77.38095238095238,1.0405006252984845,34.444444444444436,28.92857142857143,98.92857142857143,41.07142857142857,48.57142857142857,54.375,Moderate
Dhule,AB+,168,7,8.321428571428571,6.0,6.547619047619048,39.285714285714285,0.9394240986319154,75.0,22.142857142857142,60.535714285714285,25.357142857142854,13.392857142857142,30.357142857142854,Lower
Dhule,AB-,168,7,0.7797619047619048,0.0,51.19047619047619,48.80952380952381,1.270367542357428,5.786231884057971,83.57142857142857,71.07142857142857,65.0,90.71428571428571,77.58928571428571,Critical
Dhule,B+,168,7,31.488095238095237,14.0,1.1904761904761905,20.238095238095237,1.145408601107194,50.0,8.214285714285714,38.92857142857143,53.214285714285715,28.035714285714285,32.098214285714285,Lower
Dhule,B-,168,7,3.7083333333333335,2.5,16.666666666666664,61.30952380952381,0.9652930741826821,28.838383838383837,36.25,87.85714285714286,29.642857142857142,58.57142857142858,53.080357142857146,Lower
Dhule,O+,168,7,43.94642857142857,31.0,0.0,1.7857142857142856,0.8726871882577656,,3.214285714285714,4.642857142857143,18.571428571428573,5.892857142857142,8.080357142857142,Lower
Dhule,O-,168,7,3.3154761904761907,3.0,13.095238095238097,69.04761904761905,0.8122186558312993,63.42857142857142,31.428571428571427,93.57142857142857,13.571428571428571,17.142857142857142,38.92857142857143,Lower
Gadchiroli,A+,72,3,5.888888888888889,6.0,33.33333333333333,8.333333333333332,0.9281791604716108,0.0,64.46428571428572,15.178571428571427,24.285714285714285,97.67857142857143,50.40178571428572,Lower
Gadchiroli,A-,72,3,0.2638888888888889,0.0,81.94444444444444,18.055555555555554,2.27658197409286,4.227053140096618,96.78571428571429,35.0,93.57142857142857,92.5,79.46428571428571,Critical
Gadchiroli,AB+,72,3,4.388888888888889,1.0,45.83333333333333,20.833333333333336,1.2419263378644085,16.666666666666664,79.46428571428571,40.17857142857143,62.5,78.03571428571429,65.04464285714286,Moderate
Gadchiroli,AB-,72,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.9642857142857142,0.35714285714285715,97.67857142857143,50.0,Lower
Gadchiroli,B+,72,3,7.347222222222222,5.5,34.72222222222222,15.277777777777779,1.1278824452594491,50.0,66.07142857142857,31.428571428571427,50.357142857142854,28.035714285714285,43.973214285714285,Lower
Gadchiroli,B-,72,3,0.4583333333333333,0.0,58.333333333333336,41.66666666666667,1.3079540518125599,5.88235294117647,89.28571428571429,63.035714285714285,67.85714285714286,90.17857142857143,77.58928571428572,Critical
Gadchiroli,O+,72,3,8.152777777777779,6.0,33.33333333333333,13.88888888888889,1.0012152734425441,0.0,64.46428571428572,27.67857142857143,34.285714285714285,97.67857142857143,56.02678571428572,Moderate
Gadchiroli,O-,72,3,1.6666666666666667,2.0,41.66666666666667,58.333333333333336,0.9273618495495703,25.0,75.71428571428571,83.75,23.92857142857143,65.35714285714286,62.18750000000001,Moderate
Gondiya,A+,33,2,6.090909090909091,5.0,3.0303030303030303,75.75757575757575,1.6299892420153925,100.0,15.0,97.85714285714285,81.42857142857143,5.892857142857142,50.044642857142854,Lower
Gondiya,A-,33,2,0.36363636363636365,0.0,93.93939393939394,3.0303030303030303,3.994788271402295,8.333333333333332,99.10714285714286,7.321428571428572,97.5,87.85714285714286,72.94642857142858,High
Gondiya,AB+,33,2,2.5757575757575757,3.0,18.181818181818183,78.78787878787878,0.9168926008658218,20.0,42.67857142857142,99.28571428571429,22.5,72.85714285714285,59.33035714285714,Moderate
Gondiya,AB-,33,2,0.15151515151515152,0.0,93.93939393939394,6.0606060606060606,4.6303347611160905,8.333333333333332,99.10714285714286,10.535714285714286,98.21428571428571,87.85714285714286,73.92857142857143,High
Gondiya,B+,33,2,6.848484848484849,3.0,18.181818181818183,42.42424242424242,1.8347525340350654,20.0,42.67857142857142,64.64285714285715,89.28571428571429,72.85714285714285,67.36607142857143,Moderate
Gondiya,B-,33,2,0.12121212121212122,0.0,93.93939393939394,6.0606060606060606,4.430011286667338,8.333333333333332,99.10714285714286,10.535714285714286,97.85714285714285,87.85714285714286,73.83928571428572,High
Gondiya,O+,33,2,5.818181818181818,3.0,12.121212121212121,69.6969696969697,2.0583528381329574,66.66666666666666,29.642857142857142,93.92857142857143,91.78571428571428,15.892857142857142,57.81249999999999,Moderate
Gondiya,O-,33,2,0.21212121212121213,0.0,93.93939393939394,3.0303030303030303,4.89064079103534,8.333333333333332,99.10714285714286,7.321428571428572,98.57142857142858,87.85714285714286,73.21428571428572,High
Hingoli,A+,48,2,13.4375,10.5,20.833333333333336,10.416666666666668,0.8350575276318752,11.11111111111111,45.357142857142854,20.17857142857143,14.642857142857144,85.0,41.294642857142854,Lower
